image_path,label
valid\Potato___Late_blight\54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG,Potato___Late_blight
valid\Potato___Late_blight\551f74c9-3212-4a08-8f5e-a101b4195e1e___RS_LB 2593_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\55c87fde-32cc-474c-a25a-1846d39aa6f4___RS_LB 2683_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\55ed5831-c628-4352-87a8-13077705fb9a___RS_LB 2872_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\55fa97d3-71b6-4487-9757-f9195f97ba5a___RS_LB 4047.JPG,Potato___Late_blight
valid\Potato___Late_blight\563f8e2a-0a5f-4920-aee5-ad98269c8144___RS_LB 4798_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\573c1cb5-fb43-4b19-886d-638a87bc134b___RS_LB 4007_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\5759c134-1965-4dd2-b71a-4eef4048f962___RS_LB 3975_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\5759c134-1965-4dd2-b71a-4eef4048f962___RS_LB 3975_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\57980690-2488-4715-ae89-84e84d17ee10___RS_LB 3978_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\57a137da-7424-4a9d-9e28-bce63decbdcf___RS_LB 2761.JPG,Potato___Late_blight
valid\Potato___Late_blight\58475c1a-a4c2-43bd-b361-60523b5c62d2___RS_LB 3912_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\58f100f0-490b-4868-95d1-5883fc3432d3___RS_LB 3302.JPG,Potato___Late_blight
valid\Potato___Late_blight\59dcc102-c55f-4a13-991e-8c53db4ce76d___RS_LB 5189_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\5a42a288-8be0-4985-9ca5-105f75c8ee01___RS_LB 3275.JPG,Potato___Late_blight
valid\Potato___Late_blight\5ad9dba9-ed81-437e-8d5d-1d6660514462___RS_LB 4439.JPG,Potato___Late_blight
valid\Potato___Late_blight\5ba52ca6-9cd2-4fad-914a-af2f8fea65c6___RS_LB 4740.JPG,Potato___Late_blight
valid\Potato___Late_blight\5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG,Potato___Late_blight
valid\Potato___Late_blight\5d392db5-bf54-41f4-b76b-e3935dfe0154___RS_LB 3133.JPG,Potato___Late_blight
valid\Potato___Late_blight\5ec337d4-aff8-4174-bae6-72c246db3ce0___RS_LB 3175.JPG,Potato___Late_blight
valid\Potato___Late_blight\600100de-8374-4ddd-a816-318235e27948___RS_LB 2895_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\600100de-8374-4ddd-a816-318235e27948___RS_LB 2895_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\6033f0b2-48e7-411c-a39b-86297f412c19___RS_LB 4020.JPG,Potato___Late_blight
valid\Potato___Late_blight\6033f0b2-48e7-411c-a39b-86297f412c19___RS_LB 4020_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\6033f0b2-48e7-411c-a39b-86297f412c19___RS_LB 4020_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\60463ced-752c-4af3-9082-1de380c572e4___RS_LB 2580.JPG,Potato___Late_blight
valid\Potato___Late_blight\613b5b7f-225d-4df8-8893-0f30111925ae___RS_LB 4243.JPG,Potato___Late_blight
valid\Potato___Late_blight\6148bead-5236-461d-90ca-bc552dc95abc___RS_LB 2983_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\625cf166-4cb5-4e6f-ac94-1193698388f2___RS_LB 5427_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\63dc685e-676c-4c9c-8f83-8f54bc7d6139___RS_LB 4117_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\63ec8c33-368c-433d-8953-f28f30e5985f___RS_LB 2943_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\6463a976-e8e1-4698-8044-c1b6db0ef5ee___RS_LB 4741_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\64fd9d16-28df-4dd7-9bb5-973bbd9ac6db___RS_LB 4654_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\65bab626-51a1-4d16-ab9c-ddd25f4e2e33___RS_LB 4927.JPG,Potato___Late_blight
valid\Potato___Late_blight\65bab626-51a1-4d16-ab9c-ddd25f4e2e33___RS_LB 4927_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\6616bc3c-e3be-440d-ac55-ae3bb665e8b4___RS_LB 5071_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\67001c81-d182-4bc6-b9b8-f25ddb0a2db4___RS_LB 5231.JPG,Potato___Late_blight
valid\Potato___Late_blight\6750f885-4754-4e76-91d0-a5e77c86e9fd___RS_LB 4865_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\68decf28-de55-477f-9435-56cda245a7ca___RS_LB 3195_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\6a72ed4a-cdb5-4a50-9a0d-efc119066fd7___RS_LB 2865.JPG,Potato___Late_blight
valid\Potato___Late_blight\6c5ac624-844c-4d01-b030-38e1130e890a___RS_LB 3973.JPG,Potato___Late_blight
valid\Potato___Late_blight\6d22d4ab-de5f-4944-96f9-4ec495a8e4f1___RS_LB 3109.JPG,Potato___Late_blight
valid\Potato___Late_blight\6f2f2f80-80f5-4f0b-86f6-a0d9b0fa4cbc___RS_LB 4034.JPG,Potato___Late_blight
valid\Potato___Late_blight\6f88dbd4-3e54-47ae-850a-0e9c7d9d700d___RS_LB 4737.JPG,Potato___Late_blight
valid\Potato___Late_blight\7050bb1d-af0d-47c4-8f35-23b9561b8024___RS_LB 3313.JPG,Potato___Late_blight
valid\Potato___Late_blight\718aefec-0eba-48fe-9798-f45d3d24fade___RS_LB 4119_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\71cbb155-74cd-42f9-97ac-abca4a10ad79___RS_LB 4456_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\71f6c664-3b77-45ef-a1de-e00685c78add___RS_LB 4441.JPG,Potato___Late_blight
valid\Potato___Late_blight\7220e643-be85-4361-8c34-f647ebed5dd8___RS_LB 3027_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\72e10017-f8a6-4813-8036-0cde4dad6057___RS_LB 4666_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\734b84f8-3bcb-4abd-bf22-0896a16e8df7___RS_LB 2929_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\73fb0463-c023-4749-8c37-dd11304de9b1___RS_LB 3112_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\74277267-6a9f-44d0-95fe-7f52f89630a0___RS_LB 5074_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\74ee080b-cad8-4090-9f2a-07411eb8481a___RS_LB 4956.JPG,Potato___Late_blight
valid\Potato___Late_blight\7514a101-a131-449a-9dcd-80ba8733f124___RS_LB 4879.JPG,Potato___Late_blight
valid\Potato___Late_blight\7514a101-a131-449a-9dcd-80ba8733f124___RS_LB 4879_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\75a1ae7b-9b93-4a9f-9eca-70b4b9e9f5ff___RS_LB 4739_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\764311f2-6fd3-424d-aabc-9ad013a41997___RS_LB 3136.JPG,Potato___Late_blight
valid\Potato___Late_blight\764311f2-6fd3-424d-aabc-9ad013a41997___RS_LB 3136_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\7673ac2a-707f-4575-a11d-afe44817bfd4___RS_LB 4342_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\76be1a95-8bf1-468e-bc6c-f7d8fa5b7e5b___RS_LB 4758.JPG,Potato___Late_blight
valid\Potato___Late_blight\76be1a95-8bf1-468e-bc6c-f7d8fa5b7e5b___RS_LB 4758_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\76ee26db-ef55-43b9-9179-6b9ba15dc21a___RS_LB 4058_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\77164347-18bd-4466-aca9-0f61e6a36468___RS_LB 4155_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\7774658c-0dcb-4b7c-a1fa-573de03373dd___RS_LB 3135_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\777a492f-3dfb-4bcf-8b33-a9b09fb21e6e___RS_LB 4866.JPG,Potato___Late_blight
valid\Potato___Late_blight\77c271bd-0798-4336-8bea-f2a80e8e8906___RS_LB 3290_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\77e2a857-e169-42f4-9886-708024781837___RS_LB 4705.JPG,Potato___Late_blight
valid\Potato___Late_blight\77f5fdf0-42c5-4af9-92d8-366e6a3a2017___RS_LB 4071_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\782bc9dd-286b-46ee-b896-fa5520f57b0c___RS_LB 4408.JPG,Potato___Late_blight
valid\Potato___Late_blight\782bc9dd-286b-46ee-b896-fa5520f57b0c___RS_LB 4408_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\78fe147d-b9c8-460d-ba04-65fa82b39184___RS_LB 4870.JPG,Potato___Late_blight
valid\Potato___Late_blight\78fe147d-b9c8-460d-ba04-65fa82b39184___RS_LB 4870_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\790eb0ba-6878-4b5a-85fb-481aa37783a3___RS_LB 3872_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\792d4339-f459-4ef6-aef9-431c64c95cc1___RS_LB 3251_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\793aaf75-3085-4bbb-bace-33a9593c3c94___RS_LB 4847.JPG,Potato___Late_blight
valid\Potato___Late_blight\794ef65d-1a4c-445a-b77c-f00d36ec82c6___RS_LB 2869_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\794fae1d-55b2-4275-8fce-174728963813___RS_LB 2841_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\7b32b8b9-6b65-44e6-a3e5-edd7a5d62ec4___RS_LB 4142.JPG,Potato___Late_blight
valid\Potato___Late_blight\7c0ff85c-0a94-4ba3-9abf-010ba81a4780___RS_LB 4003.JPG,Potato___Late_blight
valid\Potato___Late_blight\7d885e39-d832-473f-bf81-c22855e481c3___RS_LB 3946.JPG,Potato___Late_blight
valid\Potato___Late_blight\7e1b19fc-c79d-4898-9e69-9843dd8aa1b6___RS_LB 3137.JPG,Potato___Late_blight
valid\Potato___Late_blight\7eeb65d4-122d-45db-b6b0-820cbb6f2dc5___RS_LB 4539.JPG,Potato___Late_blight
valid\Potato___Late_blight\7efcdebc-93be-4168-9965-2b2be46823d8___RS_LB 3249.JPG,Potato___Late_blight
valid\Potato___Late_blight\80a20af8-9759-4c07-8d0c-d48edc9925c6___RS_LB 5289_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\80bdc2a3-66b8-4d95-abe7-65c7806f7cbf___RS_LB 3073_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\80e39105-97cd-4368-9e3a-b5498ae1c0a2___RS_LB 4474.JPG,Potato___Late_blight
valid\Potato___Late_blight\8137ed93-0e40-4bcd-9da7-f69ad5a08cd5___RS_LB 3059.JPG,Potato___Late_blight
valid\Potato___Late_blight\8192a596-e2e9-4451-a33d-a92a26a739ee___RS_LB 2624.JPG,Potato___Late_blight
valid\Potato___Late_blight\81e4675f-5f16-4c8a-be12-acb79f46575e___RS_LB 3111_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\82e0f1d2-e996-427b-9216-6b46aedbc07f___RS_LB 4880_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\82eb4f72-487c-4f4e-ace6-cc44a24978ec___RS_LB 2600_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\82eb4f72-487c-4f4e-ace6-cc44a24978ec___RS_LB 2600_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\83f821e6-0924-4bbe-8977-0e11c220aed0___RS_LB 5011.JPG,Potato___Late_blight
valid\Potato___Late_blight\84e85005-c647-4381-8762-c487074c9571___RS_LB 5186.JPG,Potato___Late_blight
valid\Potato___Late_blight\84f666da-9e17-4e90-9813-0ed64da175d9___RS_LB 2536.JPG,Potato___Late_blight
valid\Potato___Late_blight\84f666da-9e17-4e90-9813-0ed64da175d9___RS_LB 2536_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\8542cb42-d817-4850-b42f-1fa7083e37d9___RS_LB 4780_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\85bbcdd2-a9fe-46d1-8e0e-f4e2c5e885fe___RS_LB 3218_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\8692ff0d-260b-4fb9-9598-efa91456c2bd___RS_LB 5438.JPG,Potato___Late_blight
valid\Potato___Late_blight\86944800-4984-44f9-9c72-53fcb7324a3b___RS_LB 4015_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\889b0741-2110-47a9-a2d2-90194e5d7676___RS_LB 4787.JPG,Potato___Late_blight
valid\Potato___Late_blight\890ffd2b-7365-4a91-b0e1-f414da0a17a4___RS_LB 3216_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\89ad1a3c-db3c-4d75-9c92-64cea1433f89___RS_LB 2820.JPG,Potato___Late_blight
valid\Potato___Late_blight\89c3b470-f3e6-4a8c-90a0-edfc0ef73085___RS_LB 4543.JPG,Potato___Late_blight
valid\Potato___Late_blight\8b0ef54c-6d28-47bb-a657-287afbb8a620___RS_LB 3298.JPG,Potato___Late_blight
valid\Potato___Late_blight\8cd26c99-237b-4910-98ae-3e930c760f56___RS_LB 4061.JPG,Potato___Late_blight
valid\Potato___Late_blight\8eb5691c-0098-45f6-a782-e297ed340bc0___RS_LB 4153.JPG,Potato___Late_blight
valid\Potato___Late_blight\8ecb7cf3-9be5-4c3e-9714-2d5987987ad0___RS_LB 5205.JPG,Potato___Late_blight
valid\Potato___Late_blight\8f93f47b-2ee7-482b-9e18-20af5eb98d79___RS_LB 4889.JPG,Potato___Late_blight
valid\Potato___Late_blight\9009c86e-1205-4694-b0bb-ef7cf78dd104___RS_LB 3995.JPG,Potato___Late_blight
valid\Potato___Late_blight\90596f7b-1efa-4595-8d57-bcbd4c48253f___RS_LB 4753_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\910139a3-cd42-4adc-a24b-3602fd4de7d3___RS_LB 4415_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\9157168d-8377-4a75-8dc2-d7c951efeb55___RS_LB 4978_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\9254f86d-5d83-4217-a7f5-84d08e1b93ee___RS_LB 4037_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\929dd251-5fbb-406f-9313-a71e5f96b31c___RS_LB 4781_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\93905331-a3b3-43dd-8596-d8f7e6b3e88f___RS_LB 3306_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\93935af4-3aae-4dd6-90d9-fb28e439faf0___RS_LB 3299_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\939a9a98-cbc9-4b83-bb47-395f26d7fddd___RS_LB 4293.JPG,Potato___Late_blight
valid\Potato___Late_blight\93d91b96-e024-477c-9b76-796e3f1614d4___RS_LB 3297_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\9475f5bf-607b-4091-8a6d-8f09921478a7___RS_LB 5191_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\9570095c-02e9-497b-bec1-4e526f3462e5___RS_LB 2815_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\95816fab-df6d-4730-8f52-4b64aac47e3d___RS_LB 3056.JPG,Potato___Late_blight
valid\Potato___Late_blight\9631fd8f-244c-4047-98e4-aecc907624c1___RS_LB 4573.JPG,Potato___Late_blight
valid\Potato___Late_blight\96879d98-11ca-40c7-9708-9ca8f235f407___RS_LB 2739_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\969aa93b-46d1-478c-a398-dcb4ed7d27bd___RS_LB 2870.JPG,Potato___Late_blight
valid\Potato___Late_blight\97a903b7-9b9b-4014-9052-a284f21bfd53___RS_LB 2511_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\97a903b7-9b9b-4014-9052-a284f21bfd53___RS_LB 2511_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\99064106-3789-4de4-b109-ebc83a20d94b___RS_LB 2757.JPG,Potato___Late_blight
valid\Potato___Late_blight\9933b288-b5fe-4cbf-a9fa-58ef769b6f7c___RS_LB 2540.JPG,Potato___Late_blight
valid\Potato___Late_blight\9933b288-b5fe-4cbf-a9fa-58ef769b6f7c___RS_LB 2540_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\9934bde8-1c89-4ba6-95e6-015a69540873___RS_LB 4146_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\9996efa6-219d-4f07-aa12-dc8ca40609b9___RS_LB 2840_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\9bdce182-987e-4996-8cc8-34694b4e24e9___RS_LB 2837.JPG,Potato___Late_blight
valid\Potato___Late_blight\9c230647-02da-4948-9c52-dfc87bb1d34a___RS_LB 4593.JPG,Potato___Late_blight
valid\Potato___Late_blight\a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG,Potato___Late_blight
valid\Potato___Late_blight\a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,Potato___Late_blight
valid\Potato___Late_blight\a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG,Potato___Late_blight
valid\Potato___Late_blight\a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,Potato___Late_blight
valid\Potato___Late_blight\a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG,Potato___Late_blight
valid\Potato___Late_blight\a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG,Potato___Late_blight
valid\Potato___Late_blight\a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG,Potato___Late_blight
valid\Potato___Late_blight\a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG,Potato___Late_blight
valid\Potato___Late_blight\a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG,Potato___Late_blight
valid\Potato___Late_blight\a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ac35ccac-2c52-4af5-b0e3-3325f45e2c97___RS_LB 2749.JPG,Potato___Late_blight
valid\Potato___Late_blight\acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ae52f85f-bce0-4fb9-a109-009e099a72e6___RS_LB 4972_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ae5b08fa-25b7-4006-8b1b-2415356b3847___RS_LB 5453_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ae5b08fa-25b7-4006-8b1b-2415356b3847___RS_LB 5453_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ae966e38-73b3-47c1-9421-20ac2f570f46___RS_LB 3240_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ae9e4c46-171c-460c-a37f-ddf13c260411___RS_LB 4961.JPG,Potato___Late_blight
valid\Potato___Late_blight\b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913.JPG,Potato___Late_blight
valid\Potato___Late_blight\b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b0945b27-3331-4f03-b1c9-1465e12577aa___RS_LB 4355_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b101bc59-5734-4c39-896f-de29d98b1dce___RS_LB 4702_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG,Potato___Late_blight
valid\Potato___Late_blight\b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b294595b-8950-4e5b-8dfc-2ad9ca2c5e0a___RS_LB 4475_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b3123a68-bf01-4d71-a561-e1e7363a6419___RS_LB 2586_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b3123a68-bf01-4d71-a561-e1e7363a6419___RS_LB 2586_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b367b969-aec9-4555-9ea2-0a982b38be62___RS_LB 4682_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b3e1ec14-6de4-4afc-9ceb-254469c8ce15___RS_LB 3910_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b5190917-8638-44bf-b16a-8004d2b6a58f___RS_LB 5241.JPG,Potato___Late_blight
valid\Potato___Late_blight\b5190917-8638-44bf-b16a-8004d2b6a58f___RS_LB 5241_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b5442887-db0b-4b94-a6f1-18505731a599___RS_LB 4969_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849.JPG,Potato___Late_blight
valid\Potato___Late_blight\b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b57c6336-3be6-4021-b240-8547da86d218___RS_LB 5007.JPG,Potato___Late_blight
valid\Potato___Late_blight\b598f9a7-b582-4fef-9c3d-cc985f2f9c03___RS_LB 3294_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b5f127d1-1b1a-4baa-9158-58cf4b679990___RS_LB 4488.JPG,Potato___Late_blight
valid\Potato___Late_blight\b5f127d1-1b1a-4baa-9158-58cf4b679990___RS_LB 4488_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b64e4518-147a-4a75-9f9b-33db8902aa12___RS_LB 3202_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b65fddcf-cc40-4632-a0c4-70fff2f68009___RS_LB 4481_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b6ad95ed-8f05-42a1-ac35-581696454497___RS_LB 3855_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b6b937ed-f629-4136-8d5a-38b734f7f662___RS_LB 4595.JPG,Potato___Late_blight
valid\Potato___Late_blight\b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\b86630ca-89d0-4f83-9942-c1bfcce6b06c___RS_LB 4339.JPG,Potato___Late_blight
valid\Potato___Late_blight\b86630ca-89d0-4f83-9942-c1bfcce6b06c___RS_LB 4339_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b8b4064f-208a-46f9-b13e-5096fdbdb429___RS_LB 2591_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG,Potato___Late_blight
valid\Potato___Late_blight\b9aecfc3-98d5-467a-8773-ee2905918c71___RS_LB 5161_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\b9cde1e2-71f8-46a2-9fa4-0bfc7d16815f___RS_LB 2610.JPG,Potato___Late_blight
valid\Potato___Late_blight\bb1949c9-c779-4490-b1cc-d82302bc1df9___RS_LB 2901_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\bb19c5f3-2937-4c87-b964-d922088f4b19___RS_LB 4950_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\bb4aa884-a811-4229-bfc0-1df1e7330877___RS_LB 5049_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853.JPG,Potato___Late_blight
valid\Potato___Late_blight\bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\bc53f0fd-df00-42c6-ad50-aef25d2c6f7a___RS_LB 2954_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\bd70c718-5846-42a1-8b05-22792ec98738___RS_LB 4992.JPG,Potato___Late_blight
valid\Potato___Late_blight\bd70c718-5846-42a1-8b05-22792ec98738___RS_LB 4992_180deg.JPG,Potato___Late_blight
